TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2007-11,NTA2010,536,8,University Heights-Morris Heights,"10,592",54.4
2007-11,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"7,073",67.2
2007-11,NTA2010,539,8,Mott Haven-Port Morris,"5,582",29.4
2007-11,NTA2010,540,8,Fordham South,"6,978",77.8
2007-11,NTA2010,541,8,Mount Hope,"13,326",74.8
2007-11,NTA2010,543,8,Norwood,"9,922",65.4
2007-11,NTA2010,544,8,Williamsbridge-Olinville,"10,731",47.9
2007-11,NTA2010,546,8,Parkchester,"8,582",63.0
2007-11,NTA2010,549,8,Pelham Parkway,"6,943",57.0
2007-11,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"6,686",37.5
2007-11,NTA2010,555,8,Soundview-Bruckner,"7,372",59.8
2007-11,NTA2010,559,8,Westchester-Unionport,"5,861",59.7
2007-11,NTA2010,562,8,Woodlawn-Wakefield,"9,139",55.7
2007-11,NTA2010,563,8,West Concourse,"9,633",71.0
2007-11,NTA2010,575,8,Crotona Park East,"3,253",44.7
2007-11,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"9,080",70.9
2007-11,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"11,632",43.2
2007-11,NTA2010,4719,8,Brighton Beach,"8,351",55.1
2007-11,NTA2010,4721,8,Seagate-Coney Island,"2,639",21.7
2007-11,NTA2010,4723,8,West Brighton,749,8.7
2007-11,NTA2010,4725,8,Homecrest,"9,267",55.3
2007-11,NTA2010,4726,8,Gravesend,"3,928",34.0
2007-11,NTA2010,4727,8,Bath Beach,"7,945",69.9
2007-11,NTA2010,4728,8,Bensonhurst West,"24,087",76.2
2007-11,NTA2010,4729,8,Bensonhurst East,"16,301",70.8
2007-11,NTA2010,4730,8,Dyker Heights,"12,262",77.5
2007-11,NTA2010,4731,8,Bay Ridge,"26,069",70.4
2007-11,NTA2010,4732,8,Sunset Park West,"15,015",81.3
2007-11,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"14,417",74.3
2007-11,NTA2010,4734,8,Sunset Park East,"18,004",82.4
2007-11,NTA2010,4735,8,Stuyvesant Heights,"19,126",67.5
2007-11,NTA2010,4737,8,Park Slope-Gowanus,"28,890",85.4
2007-11,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"8,763",53.6
2007-11,NTA2010,4740,8,Windsor Terrace,"6,850",67.5
2007-11,NTA2010,4741,8,Kensington-Ocean Parkway,"8,256",65.1
2007-11,NTA2010,4742,8,Flatbush,"29,222",72.3
2007-11,NTA2010,4743,8,Midwood,"13,463",67.4
2007-11,NTA2010,4744,8,Madison,"11,036",71.1
2007-11,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"7,148",41.0
2007-11,NTA2010,4746,8,Ocean Parkway South,"4,725",65.2
2007-11,NTA2010,4750,8,Canarsie,"6,584",22.3
2007-11,NTA2010,4758,8,Flatlands,"13,611",55.4
2007-11,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"20,606",73.5
2007-11,NTA2010,4761,8,Crown Heights North,"31,774",69.3
2007-11,NTA2010,4763,8,Crown Heights South,"11,456",73.3
2007-11,NTA2010,4764,8,Prospect Heights,"8,496",82.5
2007-11,NTA2010,4768,8,Fort Greene,"8,322",63.7
2007-11,NTA2010,4769,8,Clinton Hill,"12,865",75.8
2007-11,NTA2010,4772,8,Williamsburg,"4,575",50.9
2007-11,NTA2010,4773,8,North Side-South Side,"13,076",65.5
2007-11,NTA2010,4775,8,Bedford,"17,338",62.5
2007-11,NTA2010,4776,8,Greenpoint,"12,608",72.9
2007-11,NTA2010,4777,8,Bushwick North,"16,309",79.2
2007-11,NTA2010,4778,8,Bushwick South,"15,088",55.3
2007-11,NTA2010,4779,8,Ocean Hill,"6,829",50.3
2007-11,NTA2010,4781,8,Brownsville,"7,941",35.6
2007-11,NTA2010,4782,8,East New York,"14,127",41.2
2007-11,NTA2010,4783,8,Cypress Hills-City Line,"12,105",76.9
2007-11,NTA2010,4785,8,East New York (Pennsylvania Ave),"5,310",50.1
2007-11,NTA2010,4788,8,Borough Park,"21,056",68.1
2007-11,NTA2010,4790,8,East Williamsburg,"8,519",54.2
2007-11,NTA2010,4791,8,East Flatbush-Farragut,"12,856",66.0
2007-11,NTA2010,4793,8,Starrett City,395,6.1
2007-11,NTA2010,4795,8,Erasmus,"9,034",78.1
2007-11,NTA2010,4796,8,Rugby-Remsen Village,"13,115",58.8
2007-11,NTA2010,6101,8,Marble Hill-Inwood,"13,523",71.0
2007-11,NTA2010,6103,8,Central Harlem North-Polo Grounds,"17,549",46.4
2007-11,NTA2010,6104,8,Hamilton Heights,"17,502",84.5
2007-11,NTA2010,6106,8,Manhattanville,"4,982",56.9
2007-11,NTA2010,6109,8,Morningside Heights,"15,073",68.8
2007-11,NTA2010,6111,8,Central Harlem South,"11,787",54.7
2007-11,NTA2010,6112,8,Upper West Side,"56,732",75.1
2007-11,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"22,530",52.2
2007-11,NTA2010,6114,8,Lincoln Square,"16,893",43.0
2007-11,NTA2010,6115,8,Clinton,"13,498",45.9
2007-11,NTA2010,6117,8,Midtown-Midtown South,"10,562",50.2
2007-11,NTA2010,6119,8,Turtle Bay-East Midtown,"13,837",37.3
2007-11,NTA2010,6120,8,Murray Hill-Kips Bay,"9,175",29.8
2007-11,NTA2010,6121,8,Gramercy,"8,065",45.9
2007-11,NTA2010,6122,8,East Village,"17,857",72.9
2007-11,NTA2010,6123,8,West Village,"28,463",66.1
2007-11,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"14,478",66.1
2007-11,NTA2010,6125,8,Battery Park City-Lower Manhattan,"6,774",31.7
2007-11,NTA2010,6127,8,Chinatown,"14,263",70.1
2007-11,NTA2010,6128,8,Lower East Side,"13,386",41.8
2007-11,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"16,754",32.2
2007-11,NTA2010,6132,8,Yorkville,"16,012",33.0
2007-11,NTA2010,6133,8,East Harlem South,"7,914",32.0
2007-11,NTA2010,6134,8,East Harlem North,"8,903",37.1
2007-11,NTA2010,6135,8,Washington Heights North,"22,039",81.8
2007-11,NTA2010,6136,8,Washington Heights South,"24,888",80.3
2007-11,NTA2010,6140,8,Upper East Side-Carnegie Hill,"23,559",62.3
2007-11,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"8,497",77.8
2007-11,NTA2010,8101,8,South Jamaica,"5,799",43.8
2007-11,NTA2010,8102,8,Springfield Gardens North,"2,048",19.5
2007-11,NTA2010,8103,8,Springfield Gardens South-Brookville,"1,805",29.9
2007-11,NTA2010,8105,8,Rosedale,"2,657",32.5
2007-11,NTA2010,8106,8,Jamaica Estates-Holliswood,"3,899",39.3
2007-11,NTA2010,8107,8,Hollis,"4,381",64.2
2007-11,NTA2010,8108,8,St. Albans,"9,593",57.3
2007-11,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"6,246",45.4
2007-11,NTA2010,8112,8,Hammels-Arverne-Edgemere,"2,645",19.1
2007-11,NTA2010,8115,8,Far Rockaway-Bayswater,"4,954",27.9
2007-11,NTA2010,8117,8,Forest Hills,"20,489",49.3
2007-11,NTA2010,8118,8,Rego Park,"5,561",42.6
2007-11,NTA2010,8119,8,Glendale,"9,584",76.0
2007-11,NTA2010,8120,8,Ridgewood,"19,776",77.4
2007-11,NTA2010,8121,8,Middle Village,"7,868",49.5
2007-11,NTA2010,8122,8,Flushing,"6,881",25.0
2007-11,NTA2010,8123,8,College Point,"3,940",46.8
2007-11,NTA2010,8125,8,Corona,"5,655",32.7
2007-11,NTA2010,8126,8,North Corona,"5,897",48.1
2007-11,NTA2010,8127,8,East Elmhurst,"3,476",50.2
2007-11,NTA2010,8128,8,Jackson Heights,"21,833",55.9
2007-11,NTA2010,8129,8,Elmhurst,"13,335",45.7
2007-11,NTA2010,8130,8,Maspeth,"7,277",60.9
2007-11,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"18,563",66.6
2007-11,NTA2010,8133,8,Cambria Heights,"4,213",63.2
2007-11,NTA2010,8134,8,Queens Village,"11,799",69.4
2007-11,NTA2010,8135,8,Briarwood-Jamaica Hills,"5,777",40.5
2007-11,NTA2010,8137,8,Kew Gardens Hills,"5,159",35.9
2007-11,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"3,629",29.7
2007-11,NTA2010,8141,8,Fresh Meadows-Utopia,"3,481",49.9
2007-11,NTA2010,8142,8,Oakland Gardens,"3,330",28.4
2007-11,NTA2010,8143,8,Bellerose,"4,559",51.1
2007-11,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"3,050",30.4
2007-11,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"3,026",30.3
2007-11,NTA2010,8146,8,Bayside-Bayside Hills,"8,008",47.1
2007-11,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"1,256",11.6
2007-11,NTA2010,8148,8,Auburndale,"3,608",48.4
2007-11,NTA2010,8149,8,Whitestone,"3,947",32.2
2007-11,NTA2010,8150,8,Elmhurst-Maspeth,"3,946",44.2
2007-11,NTA2010,8151,8,Murray Hill,"7,738",41.4
2007-11,NTA2010,8152,8,East Flushing,"4,444",47.5
2007-11,NTA2010,8153,8,Woodhaven,"13,354",71.3
2007-11,NTA2010,8154,8,Richmond Hill,"14,026",75.0
2007-11,NTA2010,8155,8,South Ozone Park,"15,299",65.3
2007-11,NTA2010,8156,8,Ozone Park,"3,970",52.8
2007-11,NTA2010,8157,8,Lindenwood-Howard Beach,"2,079",17.9
2007-11,NTA2010,8160,8,Kew Gardens,"6,219",57.4
2007-11,NTA2010,8161,8,Jamaica,"9,353",56.0
2007-11,NTA2010,8162,8,Queensboro Hill,"2,548",37.6
2007-11,NTA2010,8163,8,Woodside,"9,270",53.6
2007-11,NTA2010,8166,8,Laurelton,"4,933",56.8
2007-11,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"4,767",62.3
2007-11,NTA2010,8170,8,Astoria,"22,018",59.8
2007-11,NTA2010,8171,8,Old Astoria,"5,878",49.5
2007-11,NTA2010,8172,8,Steinway,"13,605",61.2
2007-11,NTA2010,8176,8,Baisley Park,"5,980",51.0
2007-11,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,229",12.0
2007-11,NTA2010,8505,8,New Springville-Bloomfield-Travis,"1,331",9.2
2007-11,NTA2010,8507,8,Westerleigh,"3,981",41.1
2007-11,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"2,629",30.8
2007-11,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"2,086",26.0
2007-11,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3,131",27.9
2007-11,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"1,360",21.9
2007-11,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"7,043",51.8
2007-11,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,029",8.8
2007-11,NTA2010,8525,8,Oakwood-Oakwood Beach,"1,009",11.6
2007-11,NTA2010,8528,8,Port Richmond,"3,660",51.9
2007-11,NTA2010,8532,8,Rossville-Woodrow,168,2.3
2007-11,NTA2010,8535,8,New Brighton-Silver Lake,"4,044",57.8
2007-11,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"2,191",23.7
2007-11,NTA2010,8537,8,Stapleton-Rosebank,"4,084",40.4
2007-11,NTA2010,8545,8,New Dorp-Midland Beach,"3,144",37.6
2007-11,NTA2010,8548,8,Arden Heights,374,4.1
2007-11,NTA2010,8554,8,Great Kills,"2,197",14.0
2007-11,CD,101,6,Financial District (CD1),"49,715",57.6
2007-11,CD,102,6,Greenwich Village and Soho (CD2),"49,715",57.6
2007-11,CD,103,6,Lower East Side and Chinatown (CD3),"45,506",59.2
2007-11,CD,104,6,Clinton and Chelsea (CD4),"46,590",49.8
2007-11,CD,105,6,Midtown (CD5),"46,590",49.8
2007-11,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"39,574",41.1
2007-11,CD,107,6,Upper West Side (CD7),"73,625",64.2
2007-11,CD,108,6,Upper East Side (CD8),"56,325",40.7
2007-11,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"37,557",73.1
2007-11,CD,110,6,Central Harlem (CD10),"29,336",49.4
2007-11,CD,111,6,East Harlem (CD11),"16,817",34.5
2007-11,CD,112,6,Washington Heights and Inwood (CD12),"60,450",78.5
2007-11,CD,201,6,Mott Haven and Melrose (CD1),"17,236",33.8
2007-11,CD,202,6,Hunts Point and Longwood (CD2),"17,236",33.8
2007-11,CD,203,6,Morrisania and Crotona (CD3),"23,402",42.2
2007-11,CD,204,6,Highbridge and Concourse (CD4),"29,862",60.0
2007-11,CD,205,6,Fordham and University Heights (CD5),"30,896",66.8
2007-11,CD,206,6,Belmont and East Tremont (CD6),"23,402",42.2
2007-11,CD,207,6,Kingsbridge Heights and Bedford (CD7),"34,141",73.1
2007-11,CD,208,6,Riverdale and Fieldston (CD8),"19,892",43.8
2007-11,CD,209,6,Parkchester and Soundview (CD9),"33,737",49.3
2007-11,CD,210,6,Throgs Neck and Co-op City (CD10),"13,176",27.0
2007-11,CD,211,6,Morris Park and Bronxdale (CD11),"24,707",51.9
2007-11,CD,212,6,Williamsbridge and Baychester (CD12),"24,296",47.4
2007-11,CD,301,6,Greenpoint and Williamsburg (CD1),"38,778",62.6
2007-11,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"39,030",66.0
2007-11,CD,303,6,Bedford Stuyvesant (CD3),"36,464",65.0
2007-11,CD,304,6,Bushwick (CD4),"31,397",65.6
2007-11,CD,305,6,East New York and Starrett City (CD5),"26,627",47.1
2007-11,CD,306,6,Park Slope and Carroll Gardens (CD6),"43,307",81.3
2007-11,CD,307,6,Sunset Park (CD7),"39,869",79.0
2007-11,CD,308,6,Crown Heights and Prospect Heights (CD8),"40,270",71.7
2007-11,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"32,062",73.4
2007-11,CD,310,6,Bay Ridge and Dyker Heights (CD10),"38,331",72.5
2007-11,CD,311,6,Bensonhurst (CD11),"48,333",73.2
2007-11,CD,312,6,Borough Park (CD12),"34,037",66.9
2007-11,CD,313,6,Coney Island (CD13),"15,667",33.0
2007-11,CD,314,6,Flatbush and Midwood (CD14),"42,685",70.7
2007-11,CD,315,6,Sheepshead Bay (CD15),"31,935",53.9
2007-11,CD,316,6,Brownsville (CD16),"20,080",43.2
2007-11,CD,317,6,East Flatbush (CD17),"35,005",65.6
2007-11,CD,318,6,Flatlands and Canarsie (CD18),"27,343",38.2
2007-11,CD,401,6,Long Island City and Astoria (CD1),"46,268",58.9
2007-11,CD,402,6,Woodside and Sunnyside (CD2),"31,779",58.8
2007-11,CD,403,6,Jackson Heights (CD3),"31,206",53.6
2007-11,CD,404,6,Elmhurst and Corona (CD4),"18,990",40.8
2007-11,CD,405,6,Ridgewood and Maspeth (CD5),"44,505",67.4
2007-11,CD,406,6,Rego Park and Forest Hills (CD6),"26,050",47.7
2007-11,CD,407,6,Flushing and Whitestone (CD7),"30,754",32.8
2007-11,CD,408,6,Hillcrest and Fresh Meadows (CD8),"21,945",38.0
2007-11,CD,409,6,Kew Gardens and Woodhaven (CD9),"33,599",69.6
2007-11,CD,410,6,South Ozone Park and Howard Beach (CD10),"21,348",50.1
2007-11,CD,411,6,Bayside and Little Neck (CD11),"17,972",38.9
2007-11,CD,412,6,Jamaica and Hollis (CD12),"37,154",49.1
2007-11,CD,413,6,Queens Village (CD13),"33,016",50.4
2007-11,CD,414,6,Rockaway and Broad Channel (CD14),"13,845",30.5
2007-11,CD,501,6,St. George and Stapleton (CD1),"28,572",42.5
2007-11,CD,502,6,South Beach and Willowbrook (CD2),"9,055",18.1
2007-11,CD,503,6,Tottenville and Great Kills (CD3),"7,063",12.0
2007-11,Subboro,1,5,Mott Haven/Hunts Point,"17,214",33.8
2007-11,Subboro,2,5,Morrisania/East Tremont,"23,552",42.2
2007-11,Subboro,3,5,Highbridge/South Concourse,"29,868",60.0
2007-11,Subboro,4,5,University Heights/Fordham,"30,918",66.7
2007-11,Subboro,5,5,Kingsbridge Heights/Mosholu,"34,141",73.1
2007-11,Subboro,6,5,Riverdale/Kingsbridge,"19,892",43.8
2007-11,Subboro,7,5,Soundview/Parkchester,"33,680",49.3
2007-11,Subboro,8,5,Throgs Neck/Co-op City,"13,235",27.0
2007-11,Subboro,9,5,Pelham Parkway,"24,707",51.9
2007-11,Subboro,10,5,Williamsbridge/Baychester,"24,314",47.4
2007-11,Subboro,11,5,Williamsburg/Greenpoint,"38,778",62.6
2007-11,Subboro,12,5,Brooklyn Heights/Fort Greene,"39,097",65.9
2007-11,Subboro,13,5,Bedford Stuyvesant,"36,464",65.0
2007-11,Subboro,14,5,Bushwick,"31,397",65.6
2007-11,Subboro,15,5,East New York/Starret City,"26,627",47.1
2007-11,Subboro,16,5,Park Slope/Carroll Gardens,"43,307",81.3
2007-11,Subboro,17,5,Sunset Park,"39,879",79.0
2007-11,Subboro,18,5,N. Crown Heights/Prospect Heights,"40,270",71.7
2007-11,Subboro,19,5,South Crown Heights,"32,062",73.4
2007-11,Subboro,20,5,Bay Ridge,"38,331",72.5
2007-11,Subboro,21,5,Bensonhurst,"48,333",73.2
2007-11,Subboro,22,5,Borough Park,"34,037",66.9
2007-11,Subboro,23,5,Coney Island,"15,667",33.0
2007-11,Subboro,24,5,Flatbush,"42,685",70.7
2007-11,Subboro,25,5,Sheepshead Bay/Gravesend,"31,935",53.9
2007-11,Subboro,26,5,Brownsville/Ocean Hill,"20,080",43.2
2007-11,Subboro,27,5,East Flatbush,"34,998",65.6
2007-11,Subboro,28,5,Flatlands/Canarsie,"27,350",38.2
2007-11,Subboro,29,5,Greenwich Village/Financial District,"49,724",57.6
2007-11,Subboro,30,5,Lower East Side/Chinatown,"45,506",59.2
2007-11,Subboro,31,5,Chelsea/Clinton/Midtown,"46,590",49.8
2007-11,Subboro,32,5,Stuyvesant Town/Turtle Bay,"39,574",41.1
2007-11,Subboro,33,5,Upper West Side,"73,638",64.2
2007-11,Subboro,34,5,Upper East Side,"56,325",40.7
2007-11,Subboro,35,5,Morningside Heights/Hamilton Heights,"37,533",73.1
2007-11,Subboro,36,5,Central Harlem,"29,336",49.4
2007-11,Subboro,37,5,East Harlem,"16,817",34.5
2007-11,Subboro,38,5,Washington Heights/Inwood,"60,474",78.6
2007-11,Subboro,39,5,Astoria,"46,268",58.9
2007-11,Subboro,40,5,Sunnyside/Woodside,"31,770",58.8
2007-11,Subboro,41,5,Jackson Heights,"31,198",53.6
2007-11,Subboro,42,5,Elmhurst/Corona,"18,972",40.8
2007-11,Subboro,43,5,Middle Village/Ridgewood,"44,550",67.4
2007-11,Subboro,44,5,Forest Hills/Rego Park,"26,050",47.7
2007-11,Subboro,45,5,Flushing/Whitestone,"30,754",32.8
2007-11,Subboro,46,5,Hillcrest/Fresh Meadows,"21,963",38.0
2007-11,Subboro,47,5,Kew Gardens/Woodhaven,"33,612",69.5
2007-11,Subboro,48,5,Howard Beach/South Ozone Park,"21,348",50.1
2007-11,Subboro,49,5,Bayside/Little Neck,"17,954",38.9
2007-11,Subboro,50,5,Jamaica,"37,154",49.1
2007-11,Subboro,51,5,Bellerose/Rosedale,"33,016",50.4
2007-11,Subboro,52,5,Rockaways,"13,854",30.5
2007-11,Subboro,53,5,North Shore,"28,555",42.5
2007-11,Subboro,54,5,Mid Island,"9,072",18.2
2007-11,Subboro,55,5,South Shore,"7,063",11.9
2007-11,UHF42,101,4,Kingsbridge - Riverdale,"15,378",38.6
2007-11,UHF42,102,4,Northeast Bronx,"26,290",35.9
2007-11,UHF42,103,4,Fordham - Bronx Pk,"60,174",65.9
2007-11,UHF42,104,4,Pelham - Throgs Neck,"56,748",49.0
2007-11,UHF42,105,4,Crotona -Tremont,"41,265",56.9
2007-11,UHF42,106,4,High Bridge - Morrisania,"36,426",49.2
2007-11,UHF42,107,4,Hunts Point - Mott Haven,"16,630",34.9
2007-11,UHF42,201,4,Greenpoint,"36,547",67.5
2007-11,UHF42,202,4,Downtown - Heights - Slope,"79,689",72.9
2007-11,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"89,623",64.0
2007-11,UHF42,204,4,East New York,"35,605",53.0
2007-11,UHF42,205,4,Sunset Park,"33,926",81.0
2007-11,UHF42,206,4,Borough Park,"79,742",69.9
2007-11,UHF42,207,4,East Flatbush - Flatbush,"83,703",71.7
2007-11,UHF42,208,4,Canarsie - Flatlands,"23,794",32.2
2007-11,UHF42,209,4,Bensonhurst - Bay Ridge,"55,014",67.7
2007-11,UHF42,210,4,Coney Island - Sheepshead Bay,"55,801",48.7
2007-11,UHF42,211,4,Williamsburg - Bushwick,"47,853",59.6
2007-11,UHF42,301,4,Washington Heights,"78,549",80.6
2007-11,UHF42,302,4,Central Harlem - Morningside Heights,"38,029",49.5
2007-11,UHF42,303,4,East Harlem,"15,862",35.1
2007-11,UHF42,304,4,Upper West Side,"83,699",67.2
2007-11,UHF42,305,4,Upper East Side,"56,120",40.5
2007-11,UHF42,306,4,Chelsea - Clinton,"47,271",50.1
2007-11,UHF42,307,4,Gramercy Park - Murray Hill,"33,099",37.6
2007-11,UHF42,308,4,Greenwich Village - SoHo,"35,398",71.7
2007-11,UHF42,309,4,Union Square - Lower East Side,"57,459",58.5
2007-11,UHF42,310,4,Lower Manhattan,"8,628",32.4
2007-11,UHF42,401,4,Long Island City - Astoria,"56,035",60.0
2007-11,UHF42,402,4,West Queens,"80,674",50.9
2007-11,UHF42,403,4,Flushing - Clearview,"33,488",33.9
2007-11,UHF42,404,4,Bayside - Little Neck,"12,794",36.1
2007-11,UHF42,405,4,Ridgewood - Forest Hills,"62,099",58.4
2007-11,UHF42,406,4,Fresh Meadows,"12,915",35.8
2007-11,UHF42,407,4,Southwest Queens,"54,960",60.4
2007-11,UHF42,408,4,Jamaica,"47,073",47.1
2007-11,UHF42,409,4,Southeast Queens,"51,343",50.0
2007-11,UHF42,410,4,Rockaways,"13,854",30.5
2007-11,UHF42,501,4,Port Richmond,"12,375",49.4
2007-11,UHF42,502,4,Stapleton - St. George,"16,656",34.5
2007-11,UHF42,503,4,Willowbrook,"4,849",14.9
2007-11,UHF42,504,4,South Beach - Tottenville,"10,810",15.4
2007-11,Borough,1,1,Bronx,"251,521",49.2
2007-11,Borough,2,1,Brooklyn,"621,297",62.5
2007-11,Borough,3,1,Manhattan,"455,517",54.0
2007-11,Borough,4,1,Queens,"408,463",49.0
2007-11,Borough,5,1,Staten Island,"44,690",25.4
2007-11,Citywide,1,0,New York City,"1,781,488",53.1
2000,Subboro,1,5,Mott Haven/Hunts Point,"15,132",33.2
2000,Subboro,2,5,Morrisania/East Tremont,"16,966",33.8
2000,Subboro,3,5,Highbridge/South Concourse,"23,188",50.7
2000,Subboro,4,5,University Heights/Fordham,"21,546",48.2
2000,Subboro,5,5,Kingsbridge Heights/Mosholu,"28,749",60.6
2000,Subboro,6,5,Riverdale/Kingsbridge,"19,524",41.3
2000,Subboro,7,5,Soundview/Parkchester,"29,731",44.9
2000,Subboro,8,5,Throgs Neck/Co-op City,"14,291",29.4
2000,Subboro,9,5,Pelham Parkway,"24,322",51.9
2000,Subboro,10,5,Williamsbridge/Baychester,"22,582",44.2
2000,Subboro,11,5,Williamsburg/Greenpoint,"34,338",64.9
2000,Subboro,12,5,Brooklyn Heights/Fort Greene,"36,169",68.7
2000,Subboro,13,5,Bedford Stuyvesant,"27,294",55.9
2000,Subboro,14,5,Bushwick,"22,578",57.4
2000,Subboro,15,5,East New York/Starret City,"19,377",38.5
2000,Subboro,16,5,Park Slope/Carroll Gardens,"41,524",83.4
2000,Subboro,17,5,Sunset Park,"33,548",72.1
2000,Subboro,18,5,N. Crown Heights/Prospect Heights,"31,766",62.5
2000,Subboro,19,5,South Crown Heights,"25,427",60.9
2000,Subboro,20,5,Bay Ridge,"36,638",70.3
2000,Subboro,21,5,Bensonhurst,"45,015",68.7
2000,Subboro,22,5,Borough Park,"34,287",67.0
2000,Subboro,23,5,Coney Island,"15,939",33.1
2000,Subboro,24,5,Flatbush,"38,426",65.4
2000,Subboro,25,5,Sheepshead Bay/Gravesend,"31,074",52.2
2000,Subboro,26,5,Brownsville/Ocean Hill,"14,661",34.8
2000,Subboro,27,5,East Flatbush,"30,167",59.0
2000,Subboro,28,5,Flatlands/Canarsie,"26,421",38.1
2000,Subboro,29,5,Greenwich Village/Financial District,"45,858",62.1
2000,Subboro,30,5,Lower East Side/Chinatown,"42,153",57.8
2000,Subboro,31,5,Chelsea/Clinton/Midtown,"44,103",55.6
2000,Subboro,32,5,Stuyvesant Town/Turtle Bay,"43,219",44.9
2000,Subboro,33,5,Upper West Side,"73,879",65.0
2000,Subboro,34,5,Upper East Side,"58,079",42.7
2000,Subboro,35,5,Morningside Heights/Hamilton Heights,"33,776",66.1
2000,Subboro,36,5,Central Harlem,"27,863",51.2
2000,Subboro,37,5,East Harlem,"16,114",36.1
2000,Subboro,38,5,Washington Heights/Inwood,"52,452",71.6
2000,Subboro,39,5,Astoria,"48,148",61.7
2000,Subboro,40,5,Sunnyside/Woodside,"28,466",56.3
2000,Subboro,41,5,Jackson Heights,"29,655",51.5
2000,Subboro,42,5,Elmhurst/Corona,"16,562",37.0
2000,Subboro,43,5,Middle Village/Ridgewood,"45,156",68.9
2000,Subboro,44,5,Forest Hills/Rego Park,"27,151",50.1
2000,Subboro,45,5,Flushing/Whitestone,"33,609",36.4
2000,Subboro,46,5,Hillcrest/Fresh Meadows,"25,118",44.5
2000,Subboro,47,5,Kew Gardens/Woodhaven,"31,327",64.5
2000,Subboro,48,5,Howard Beach/South Ozone Park,"20,085",46.9
2000,Subboro,49,5,Bayside/Little Neck,"19,271",41.9
2000,Subboro,50,5,Jamaica,"32,828",44.4
2000,Subboro,51,5,Bellerose/Rosedale,"31,144",48.0
2000,Subboro,52,5,Rockaways,"13,301",31.9
2000,Subboro,53,5,North Shore,"26,606",43.6
2000,Subboro,54,5,Mid Island,"8,886",18.6
2000,Subboro,55,5,South Shore,"6,609",11.9
2000,UHF42,101,4,Kingsbridge - Riverdale,"14,782",38.0
2000,UHF42,102,4,Northeast Bronx,"25,010",34.6
2000,UHF42,103,4,Fordham - Bronx Pk,"49,818",55.1
2000,UHF42,104,4,Pelham - Throgs Neck,"53,298",46.7
2000,UHF42,105,4,Crotona -Tremont,"30,086",43.8
2000,UHF42,106,4,High Bridge - Morrisania,"28,503",43.1
2000,UHF42,107,4,Hunts Point - Mott Haven,"14,534",33.7
2000,UHF42,201,4,Greenpoint,"32,173",69.6
2000,UHF42,202,4,Downtown - Heights - Slope,"75,163",77.0
2000,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"70,709",55.2
2000,UHF42,204,4,East New York,"25,308",43.3
2000,UHF42,205,4,Sunset Park,"27,749",71.9
2000,UHF42,206,4,Borough Park,"76,418",67.4
2000,UHF42,207,4,East Flatbush - Flatbush,"69,973",62.9
2000,UHF42,208,4,Canarsie - Flatlands,"23,699",32.6
2000,UHF42,209,4,Bensonhurst - Bay Ridge,"53,662",66.1
2000,UHF42,210,4,Coney Island - Sheepshead Bay,"54,793",47.4
2000,UHF42,211,4,Williamsburg - Bushwick,"35,002",51.6
2000,UHF42,301,4,Washington Heights,"68,317",70.6
2000,UHF42,302,4,Central Harlem - Morningside Heights,"36,720",51.6
2000,UHF42,303,4,East Harlem,"14,486",35.3
